time;Belegung Intensivbetten in %;Timestamp
01.04.2020;20,613614573346;2020-11-12T17:30:00
02.04.2020;22,670807453416;2020-11-12T17:30:00
03.04.2020;26,063829787234;2020-11-12T17:30:00
04.04.2020;25,283797729618;2020-11-12T17:30:00
05.04.2020;24,110671936758;2020-11-12T17:30:00
06.04.2020;24,390243902439;2020-11-12T17:30:00
07.04.2020;20,593220338983;2020-11-12T17:30:00
08.04.2020;21,274900398406;2020-11-12T17:30:00
09.04.2020;20,879120879120;2020-11-12T17:30:00
10.04.2020;20,913461538461;2020-11-12T17:30:00
11.04.2020;21,973094170403;2020-11-12T17:30:00
12.04.2020;21,638468388245;2020-11-12T17:30:00
13.04.2020;19,478402607986;2020-11-12T17:30:00
14.04.2020;19,836734693877;2020-11-12T17:30:00
15.04.2020;19,965576592082;2020-11-12T17:30:00
16.04.2020;20,677671589921;2020-11-12T17:30:00
17.04.2020;18,995815899581;2020-11-12T17:30:00
18.04.2020;17,946505608283;2020-11-12T17:30:00
19.04.2020;16,438356164383;2020-11-12T17:30:00
20.04.2020;16,854908774978;2020-11-12T17:30:00
21.04.2020;16,596104995766;2020-11-12T17:30:00
22.04.2020;14,068745003996;2020-11-12T17:30:00
23.04.2020;14,644714038128;2020-11-12T17:30:00
24.04.2020;12,860676009892;2020-11-12T17:30:00
25.04.2020;12,333333333333;2020-11-12T17:30:00
26.04.2020;11,914543960558;2020-11-12T17:30:00
27.04.2020;11,541632316570;2020-11-12T17:30:00
28.04.2020;11,418975650713;2020-11-12T17:30:00
29.04.2020;11,401218450826;2020-11-12T17:30:00
30.04.2020;11,228070175438;2020-11-12T17:30:00
01.05.2020;10,954063604240;2020-11-12T17:30:00
02.05.2020;9,827586206896;2020-11-12T17:30:00
03.05.2020;9,751924721984;2020-11-12T17:30:00
04.05.2020;9,511568123393;2020-11-12T17:30:00
05.05.2020;9,075043630017;2020-11-12T17:30:00
06.05.2020;8,810172570390;2020-11-12T17:30:00
07.05.2020;8,348457350272;2020-11-12T17:30:00
08.05.2020;7,500000000000;2020-11-12T17:30:00
09.05.2020;7,142857142857;2020-11-12T17:30:00
10.05.2020;6,504065040650;2020-11-12T17:30:00
11.05.2020;6,071428571428;2020-11-12T17:30:00
12.05.2020;5,483271375464;2020-11-12T17:30:00
13.05.2020;5,319148936170;2020-11-12T17:30:00
14.05.2020;5,242718446601;2020-11-12T17:30:00
15.05.2020;4,639684106614;2020-11-12T17:30:00
16.05.2020;5,555555555555;2020-11-12T17:30:00
17.05.2020;5,117270788912;2020-11-12T17:30:00
18.05.2020;4,697286012526;2020-11-12T17:30:00
19.05.2020;4,243743199129;2020-11-12T17:30:00
20.05.2020;4,030501089324;2020-11-12T17:30:00
21.05.2020;3,551609322974;2020-11-12T17:30:00
22.05.2020;3,414096916299;2020-11-12T17:30:00
23.05.2020;3,020496224379;2020-11-12T17:30:00
24.05.2020;3,104925053533;2020-11-12T17:30:00
25.05.2020;3,259726603575;2020-11-12T17:30:00
26.05.2020;3,497267759562;2020-11-12T17:30:00
27.05.2020;3,528114663726;2020-11-12T17:30:00
28.05.2020;3,397508493771;2020-11-12T17:30:00
29.05.2020;2,876869965477;2020-11-12T17:30:00
30.05.2020;2,718676122931;2020-11-12T17:30:00
31.05.2020;3,135888501742;2020-11-12T17:30:00
01.06.2020;3,310502283105;2020-11-12T17:30:00
02.06.2020;3,026775320139;2020-11-12T17:30:00
03.06.2020;2,441860465116;2020-11-12T17:30:00
04.06.2020;2,781289506953;2020-11-12T17:30:00
05.06.2020;2,500000000000;2020-11-12T17:30:00
06.06.2020;2,091020910209;2020-11-12T17:30:00
07.06.2020;2,083333333333;2020-11-12T17:30:00
08.06.2020;2,063106796116;2020-11-12T17:30:00
09.06.2020;2,256532066508;2020-11-12T17:30:00
10.06.2020;2,222222222222;2020-11-12T17:30:00
11.06.2020;1,879194630872;2020-11-12T17:30:00
12.06.2020;1,188903566710;2020-11-12T17:30:00
13.06.2020;1,153402537485;2020-11-12T17:30:00
14.06.2020;1,410105757931;2020-11-12T17:30:00
15.06.2020;1,768867924528;2020-11-12T17:30:00
16.06.2020;1,420118343195;2020-11-12T17:30:00
17.06.2020;1,346389228886;2020-11-12T17:30:00
18.06.2020;1,054018445322;2020-11-12T17:30:00
19.06.2020;0,924702774108;2020-11-12T17:30:00
20.06.2020;1,000000000000;2020-11-12T17:30:00
21.06.2020;1,000000000000;2020-11-12T17:30:00
22.06.2020;1,219512195121;2020-11-12T17:30:00
23.06.2020;1,301775147928;2020-11-12T17:30:00
24.06.2020;1,408450704225;2020-11-12T17:30:00
25.06.2020;1,480484522207;2020-11-12T17:30:00
26.06.2020;1,412429378531;2020-11-12T17:30:00
27.06.2020;1,358695652173;2020-11-12T17:30:00
28.06.2020;1,221166892808;2020-11-12T17:30:00
29.06.2020;1,032258064516;2020-11-12T17:30:00
30.06.2020;0,824175824175;2020-11-12T17:30:00
01.07.2020;1,192052980132;2020-11-12T17:30:00
02.07.2020;0,968188105117;2020-11-12T17:30:00
03.07.2020;0,992907801418;2020-11-12T17:30:00
04.07.2020;1,139601139601;2020-11-12T17:30:00
05.07.2020;1,398601398601;2020-11-12T17:30:00
06.07.2020;1,474530831099;2020-11-12T17:30:00
07.07.2020;1,356852103120;2020-11-12T17:30:00
08.07.2020;1,555869872701;2020-11-12T17:30:00
09.07.2020;1,756954612005;2020-11-12T17:30:00
10.07.2020;1,282051282051;2020-11-12T17:30:00
11.07.2020;1,285714285714;2020-11-12T17:30:00
12.07.2020;1,377410468319;2020-11-12T17:30:00
13.07.2020;1,125175808720;2020-11-12T17:30:00
14.07.2020;1,195219123505;2020-11-12T17:30:00
15.07.2020;1,377410468319;2020-11-12T17:30:00
16.07.2020;1,515151515151;2020-11-12T17:30:00
17.07.2020;1,486486486486;2020-11-12T17:30:00
18.07.2020;1,428571428571;2020-11-12T17:30:00
19.07.2020;1,774397972116;2020-11-12T17:30:00
20.07.2020;1,997503121098;2020-11-12T17:30:00
21.07.2020;2,278481012658;2020-11-12T17:30:00
22.07.2020;2,334630350194;2020-11-12T17:30:00
23.07.2020;1,986754966887;2020-11-12T17:30:00
24.07.2020;2,225130890052;2020-11-12T17:30:00
25.07.2020;2,094240837696;2020-11-12T17:30:00
26.07.2020;1,875000000000;2020-11-12T17:30:00
27.07.2020;1,997503121098;2020-11-12T17:30:00
28.07.2020;1,925545571245;2020-11-12T17:30:00
29.07.2020;2,610966057441;2020-11-12T17:30:00
30.07.2020;2,452316076294;2020-11-12T17:30:00
31.07.2020;2,124833997343;2020-11-12T17:30:00
01.08.2020;2,464332036316;2020-11-12T17:30:00
02.08.2020;2,624671916010;2020-11-12T17:30:00
03.08.2020;2,576687116564;2020-11-12T17:30:00
04.08.2020;2,798053527980;2020-11-12T17:30:00
05.08.2020;3,364737550471;2020-11-12T17:30:00
06.08.2020;3,238341968911;2020-11-12T17:30:00
07.08.2020;3,263707571801;2020-11-12T17:30:00
08.08.2020;3,037974683544;2020-11-12T17:30:00
09.08.2020;2,709359605911;2020-11-12T17:30:00
10.08.2020;2,874251497005;2020-11-12T17:30:00
11.08.2020;3,097893432465;2020-11-12T17:30:00
12.08.2020;3,280839895013;2020-11-12T17:30:00
13.08.2020;2,864583333333;2020-11-12T17:30:00
14.08.2020;2,496714848883;2020-11-12T17:30:00
15.08.2020;2,730819245773;2020-11-12T17:30:00
16.08.2020;2,464332036316;2020-11-12T17:30:00
17.08.2020;2,915082382762;2020-11-12T17:30:00
18.08.2020;2,360248447204;2020-11-12T17:30:00
19.08.2020;2,597402597402;2020-11-12T17:30:00
20.08.2020;2,800000000000;2020-11-12T17:30:00
21.08.2020;2,937249666221;2020-11-12T17:30:00
22.08.2020;2,910052910052;2020-11-12T17:30:00
23.08.2020;3,062583222370;2020-11-12T17:30:00
24.08.2020;2,867830423940;2020-11-12T17:30:00
25.08.2020;2,948717948717;2020-11-12T17:30:00
26.08.2020;2,967741935483;2020-11-12T17:30:00
27.08.2020;3,183023872679;2020-11-12T17:30:00
28.08.2020;3,576158940397;2020-11-12T17:30:00
29.08.2020;3,916449086161;2020-11-12T17:30:00
30.08.2020;3,891050583657;2020-11-12T17:30:00
31.08.2020;4,015544041450;2020-11-12T17:30:00
01.09.2020;3,921568627450;2020-11-12T17:30:00
02.09.2020;3,957783641160;2020-11-12T17:30:00
03.09.2020;3,877005347593;2020-11-12T17:30:00
04.09.2020;4,081632653061;2020-11-12T17:30:00
05.09.2020;3,894297635605;2020-11-12T17:30:00
06.09.2020;3,872752420470;2020-11-12T17:30:00
07.09.2020;4,038997214484;2020-11-12T17:30:00
08.09.2020;3,851444291609;2020-11-12T17:30:00
09.09.2020;5,000000000000;2020-11-12T17:30:00
10.09.2020;5,492957746478;2020-11-12T17:30:00
11.09.2020;5,782792665726;2020-11-12T17:30:00
12.09.2020;5,857740585774;2020-11-12T17:30:00
13.09.2020;6,094182825484;2020-11-12T17:30:00
14.09.2020;6,048906048906;2020-11-12T17:30:00
15.09.2020;6,314432989690;2020-11-12T17:30:00
16.09.2020;7,627118644067;2020-11-12T17:30:00
17.09.2020;7,170795306388;2020-11-12T17:30:00
18.09.2020;7,989690721649;2020-11-12T17:30:00
19.09.2020;10,755441741357;2020-11-12T17:30:00
20.09.2020;8,740359897172;2020-11-12T17:30:00
21.09.2020;8,578745198463;2020-11-12T17:30:00
22.09.2020;10,080645161290;2020-11-12T17:30:00
23.09.2020;10,937500000000;2020-11-12T17:30:00
24.09.2020;10,848400556328;2020-11-12T17:30:00
25.09.2020;10,626702997275;2020-11-12T17:30:00
26.09.2020;10,914051841746;2020-11-12T17:30:00
27.09.2020;11,351351351351;2020-11-12T17:30:00
28.09.2020;11,533420707732;2020-11-12T17:30:00
29.09.2020;12,195121951219;2020-11-12T17:30:00
30.09.2020;12,328767123287;2020-11-12T17:30:00
01.10.2020;13,101604278074;2020-11-12T17:30:00
02.10.2020;13,698630136986;2020-11-12T17:30:00
03.10.2020;12,597402597402;2020-11-12T17:30:00
04.10.2020;13,256113256113;2020-11-12T17:30:00
05.10.2020;12,095808383233;2020-11-12T17:30:00
06.10.2020;12,212817412333;2020-11-12T17:30:00
07.10.2020;13,869625520110;2020-11-12T17:30:00
08.10.2020;13,860103626943;2020-11-12T17:30:00
09.10.2020;14,109589041095;2020-11-12T17:30:00
10.10.2020;12,390488110137;2020-11-12T17:30:00
11.10.2020;11,721611721611;2020-11-12T17:30:00
12.10.2020;11,975308641975;2020-11-12T17:30:00
13.10.2020;13,275434243176;2020-11-12T17:30:00
14.10.2020;14,105793450881;2020-11-12T17:30:00
15.10.2020;14,441747572815;2020-11-12T17:30:00
16.10.2020;14,681107099879;2020-11-12T17:30:00
17.10.2020;15,513126491646;2020-11-12T17:30:00
18.10.2020;16,284680337756;2020-11-12T17:30:00
19.10.2020;17,427884615384;2020-11-12T17:30:00
20.10.2020;17,303102625298;2020-11-12T17:30:00
21.10.2020;18,654822335025;2020-11-12T17:30:00
22.10.2020;20,431472081218;2020-11-12T17:30:00
23.10.2020;20,101781170483;2020-11-12T17:30:00
24.10.2020;21,551724137931;2020-11-12T17:30:00
25.10.2020;20,788530465949;2020-11-12T17:30:00
26.10.2020;22,407628128724;2020-11-12T17:30:00
27.10.2020;23,770491803278;2020-11-12T17:30:00
28.10.2020;26,260257913247;2020-11-12T17:30:00
29.10.2020;28,375286041189;2020-11-12T17:30:00
30.10.2020;29,583802024746;2020-11-12T17:30:00
31.10.2020;28,804347826086;2020-11-12T17:30:00
01.11.2020;30,826271186440;2020-11-12T17:30:00
02.11.2020;34,782608695652;2020-11-12T17:30:00
03.11.2020;37,693099897013;2020-11-12T17:30:00
04.11.2020;40,918803418803;2020-11-12T17:30:00
05.11.2020;42,573221757322;2020-11-12T17:30:00
06.11.2020;42,631058358061;2020-11-12T17:30:00
07.11.2020;45,617740232312;2020-11-12T17:30:00
08.11.2020;47,713097713097;2020-11-12T17:30:00
09.11.2020;45,612343297974;2020-11-12T17:30:00
10.11.2020;46,046511627906;2020-11-12T17:30:00
11.11.2020;49,721706864564;2020-11-12T17:30:00
12.11.2020;50,276243093922;2020-11-12T17:30:00
